TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
3657,2022,Fork Set,Kitchen,Main,Sale,2026-03-05,-3,32.35,-97.05,SO-46774,Customer Sale,73,70,warehouse2,Transaction processed for Main location,system,2026-03-05
3658,3031,Pro Flex Racing Ski Boots,Ski,Backup,Sale,2026-03-15,-10,479.9,-4799.0,SO-88291,Customer Sale,106,96,warehouse1,Transaction processed for Backup location,system,2026-03-15
3659,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Sale,2026-01-13,-45,585.91,-26365.95,SO-30167,Customer Sale,127,82,warehouse1,Transaction processed for Main location,system,2026-01-13
3660,1543,TrekStar Hiking Sandals,Camping,Regional,Sale,2026-01-27,-45,62.07,-2793.15,SO-84514,Customer Sale,47,2,system,Transaction processed for Regional location,system,2026-01-27
3661,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Receipt,2025-10-09,148,126.41,18708.72,PO-7395,Purchase Order Receipt,41,189,system,Transaction processed for Main location,system,2025-10-09
3662,3082,Edge Tuning Tool Set,Ski,Main,Damage,2026-02-28,-6,85.34,-512.04,DMG-3662,Shipping Damage,55,49,warehouse2,Transaction processed for Main location,system,2026-02-28
3663,1541,TrekReady Hiking Boots,Camping,Backup,Sale,2026-02-28,-27,108.03,-2916.81,SO-85665,Customer Sale,23,-4,warehouse1,Transaction processed for Backup location,system,2026-02-28
3664,1581,LED Headlamp - Rechargeable,Camping,Main,Return,2025-10-02,3,44.42,133.27,RET-30932,Customer Return,148,151,system,Transaction processed for Main location,system,2025-10-02
3665,3104,Ski Tuning Bench - Portable,Ski,Main,Sale,2025-11-04,-41,138.95,-5696.95,SO-98315,Customer Sale,41,0,warehouse1,Transaction processed for Main location,system,2025-11-04
3666,1551,BaseCamp Folding Table,Camping,Regional,Adjustment,2025-12-28,15,71.85,1077.75,ADJ-3666,Cycle Count,265,280,warehouse1,Transaction processed for Regional location,system,2025-12-28
3667,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2025-11-07,-14,46.08,-645.12,SO-44721,Customer Sale,116,102,system,Transaction processed for Main location,system,2025-11-07
3668,2012,Espresso Machine,Kitchen,Main,Sale,2026-01-24,-24,285.82,-6859.68,SO-31943,Customer Sale,11,-13,system,Transaction processed for Main location,system,2026-01-24
3669,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-11-07,-15,135.55,-2033.25,SO-84699,Customer Sale,142,127,warehouse1,Transaction processed for Main location,system,2025-11-07
3670,2031,Coffee Mug,Kitchen,Regional,Sale,2025-11-17,-9,22.75,-204.75,SO-75323,Customer Sale,50,41,system,Transaction processed for Regional location,system,2025-11-17
3671,3071,Ski Boot Bag - Premium,Ski,Main,Damage,2026-01-11,-6,46.08,-276.48,DMG-3671,Shipping Damage,7,1,warehouse1,Transaction processed for Main location,system,2026-01-11
3672,3072,Hand Warmers - 10 Pack,Ski,Backup,Receipt,2025-08-06,70,11.49,804.32,PO-1841,Purchase Order Receipt,125,195,system,Transaction processed for Backup location,system,2025-08-06
3673,3033,Women's Performance Ski Boots,Ski,Main,Sale,2026-01-30,-19,376.2,-7147.8,SO-31027,Customer Sale,125,106,warehouse2,Transaction processed for Main location,system,2026-01-30
3674,2011,Coffee Maker,Kitchen,Main,Receipt,2025-09-22,51,127.93,6524.67,PO-9548,Purchase Order Receipt,53,104,warehouse1,Transaction processed for Main location,system,2025-09-22
3675,1563,CompactCook Camping Stove,Camping,Main,Transfer,2025-07-12,-38,63.43,-2410.34,TRF-5877,Warehouse Transfer,117,79,warehouse2,Transaction processed for Main location,system,2025-07-12
3676,1563,CompactCook Camping Stove,Camping,Main,Sale,2026-04-13,-1,63.43,-63.43,SO-92275,Customer Sale,9,8,warehouse1,Transaction processed for Main location,system,2026-04-13
3677,1521,Adventurer Pro Backpack,Camping,Backup,Receipt,2025-09-14,77,112.51,8663.42,PO-5440,Purchase Order Receipt,201,278,warehouse2,Transaction processed for Backup location,system,2025-09-14
3678,1543,TrekStar Hiking Sandals,Camping,Backup,Damage,2025-10-24,-7,62.07,-434.49,DMG-3678,Quality Issue,25,18,warehouse2,Transaction processed for Backup location,system,2025-10-24
3679,3033,Women's Performance Ski Boots,Ski,Backup,Sale,2025-10-25,-4,376.2,-1504.8,SO-42865,Customer Sale,31,27,warehouse2,Transaction processed for Backup location,system,2025-10-25
3680,2121,Bamboo Cutting Board Set,Kitchen,Backup,Sale,2026-01-18,-20,34.3,-686.0,SO-24346,Customer Sale,144,124,warehouse2,Transaction processed for Backup location,system,2026-01-18
3681,2022,Fork Set,Kitchen,Main,Sale,2025-10-09,-50,32.35,-1617.5,SO-14809,Customer Sale,158,108,warehouse2,Transaction processed for Main location,system,2025-10-09
3682,3092,All-Mountain Snowboard - 158cm,Ski,Main,Transfer,2025-09-28,-16,498.01,-7968.16,TRF-1991,Warehouse Transfer,40,24,system,Transaction processed for Main location,system,2025-09-28
3683,3052,Thermal Base Layer Set - Women's,Ski,Backup,Sale,2026-02-05,-29,105.09,-3047.61,SO-62570,Customer Sale,116,87,warehouse1,Transaction processed for Backup location,system,2026-02-05
3684,2021,Chef Knife,Kitchen,Main,Sale,2025-12-10,-16,64.53,-1032.48,SO-52340,Customer Sale,24,8,warehouse1,Transaction processed for Main location,system,2025-12-10
3685,3072,Hand Warmers - 10 Pack,Ski,Backup,Sale,2025-10-29,-37,11.62,-429.94,SO-17376,Customer Sale,236,199,warehouse2,Transaction processed for Backup location,system,2025-10-29
3686,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2025-11-26,-46,324.01,-14904.46,SO-82603,Customer Sale,62,16,warehouse2,Transaction processed for Main location,system,2025-11-26
3687,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2025-10-19,-21,46.08,-967.68,SO-89672,Customer Sale,136,115,warehouse2,Transaction processed for Main location,system,2025-10-19
3688,1523,TrailLite Daypack,Camping,Backup,Return,2025-10-08,5,42.31,211.56,RET-88341,Customer Return,20,25,warehouse2,Transaction processed for Backup location,system,2025-10-08
3689,1541,TrekReady Hiking Boots,Camping,Backup,Receipt,2025-08-16,154,104.83,16144.24,PO-4735,Purchase Order Receipt,62,216,system,Transaction processed for Backup location,system,2025-08-16
3690,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2026-01-12,-6,345.6,-2073.6,SO-34449,Customer Sale,329,323,system,Transaction processed for Main location,system,2026-01-12
3691,1562,PowerBurner Camping Stove,Camping,Main,Sale,2025-08-31,-50,135.55,-6777.5,SO-86788,Customer Sale,137,87,warehouse2,Transaction processed for Main location,system,2025-08-31
3692,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2025-09-02,-45,498.01,-22410.45,SO-67118,Customer Sale,162,117,system,Transaction processed for Main location,system,2025-09-02
3693,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2026-04-15,-18,46.08,-829.44,SO-32232,Customer Sale,84,66,warehouse1,Transaction processed for Main location,system,2026-04-15
3694,2041,Serving Platter,Kitchen,Main,Sale,2025-07-01,-5,49.94,-249.7,SO-84882,Customer Sale,46,41,system,Transaction processed for Main location,system,2025-07-01
3695,1531,Summit Breeze Jacket,Camping,Backup,Damage,2025-11-13,-7,108.88,-762.16,DMG-3695,Shipping Damage,10,3,warehouse2,Transaction processed for Backup location,system,2025-11-13
3696,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2026-01-12,64,388.53,24866.05,PO-1049,Purchase Order Receipt,5,69,warehouse1,Transaction processed for Main location,system,2026-01-12
3697,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Receipt,2026-01-30,186,333.47,62024.74,PO-4013,Purchase Order Receipt,87,273,warehouse1,Transaction processed for Main location,system,2026-01-30
3698,2071,Baking Pan,Kitchen,Backup,Adjustment,2025-12-17,12,23.09,277.08,ADJ-3698,Cycle Count,197,209,system,Transaction processed for Backup location,system,2025-12-17
3699,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2026-04-26,-50,157.94,-7897.0,SO-57341,Customer Sale,42,-8,system,Transaction processed for Backup location,system,2026-04-26
3700,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Sale,2025-12-31,-42,585.91,-24608.22,SO-14193,Customer Sale,115,73,warehouse2,Transaction processed for Backup location,system,2025-12-31
3701,3033,Women's Performance Ski Boots,Ski,Main,Sale,2025-10-21,-4,376.2,-1504.8,SO-38360,Customer Sale,87,83,warehouse1,Transaction processed for Main location,system,2025-10-21
3702,3062,Anti-Fog Ski Goggles,Ski,Main,Receipt,2026-01-30,194,98.33,19076.78,PO-5093,Purchase Order Receipt,100,294,warehouse1,Transaction processed for Main location,system,2026-01-30
3703,2121,Bamboo Cutting Board Set,Kitchen,Backup,Sale,2025-10-15,-39,34.3,-1337.7,SO-77801,Customer Sale,225,186,warehouse1,Transaction processed for Backup location,system,2025-10-15
3704,3061,Professional Ski Helmet,Ski,Main,Sale,2025-09-04,-4,121.49,-485.96,SO-41297,Customer Sale,45,41,warehouse2,Transaction processed for Main location,system,2025-09-04
3705,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2026-02-13,-46,157.94,-7265.24,SO-80852,Customer Sale,55,9,system,Transaction processed for Backup location,system,2026-02-13
3706,2051,Ice Cream Bowl,Kitchen,Main,Transfer,2026-01-05,-22,18.6,-409.2,TRF-8012,Warehouse Transfer,115,93,system,Transaction processed for Main location,system,2026-01-05
3707,2121,Bamboo Cutting Board Set,Kitchen,Backup,Sale,2025-10-09,-24,34.3,-823.2,SO-46906,Customer Sale,185,161,system,Transaction processed for Backup location,system,2025-10-09
3708,1551,BaseCamp Folding Table,Camping,Regional,Transfer,2025-09-25,-5,71.85,-359.25,TRF-6639,Warehouse Transfer,157,152,warehouse2,Transaction processed for Regional location,system,2025-09-25
3709,3061,Professional Ski Helmet,Ski,Main,Adjustment,2025-10-28,-1,121.49,-121.49,ADJ-3709,Cycle Count,56,55,system,Transaction processed for Main location,system,2025-10-28
3710,2041,Serving Platter,Kitchen,Main,Sale,2026-04-06,-2,49.94,-99.88,SO-61126,Customer Sale,93,91,system,Transaction processed for Main location,system,2026-04-06
3711,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Receipt,2025-12-07,59,351.27,20724.79,PO-2698,Purchase Order Receipt,96,155,warehouse2,Transaction processed for Backup location,system,2025-12-07
3712,3033,Women's Performance Ski Boots,Ski,Main,Adjustment,2025-08-07,-9,376.2,-3385.8,ADJ-3712,Cycle Count,73,64,warehouse1,Transaction processed for Main location,system,2025-08-07
3713,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2026-01-26,-22,216.49,-4762.78,SO-96310,Customer Sale,138,116,warehouse1,Transaction processed for Backup location,system,2026-01-26
3714,2012,Espresso Machine,Kitchen,Main,Sale,2026-04-03,-36,285.82,-10289.52,SO-94386,Customer Sale,64,28,system,Transaction processed for Main location,system,2026-04-03
3715,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Sale,2025-11-08,-30,585.91,-17577.3,SO-49680,Customer Sale,136,106,warehouse2,Transaction processed for Main location,system,2025-11-08
3716,1552,TrekMaster Camping Chair,Camping,Main,Sale,2025-08-17,-36,57.02,-2052.72,SO-22229,Customer Sale,22,-14,system,Transaction processed for Main location,system,2025-08-17
3717,3032,Comfort Fit Recreational Boots,Ski,Main,Sale,2026-01-11,-7,309.3,-2165.1,SO-86406,Customer Sale,70,63,system,Transaction processed for Main location,system,2026-01-11
3718,2121,Bamboo Cutting Board Set,Kitchen,Backup,Sale,2026-01-26,-23,34.3,-788.9,SO-14676,Customer Sale,264,241,system,Transaction processed for Backup location,system,2026-01-26
3719,1521,Adventurer Pro Backpack,Camping,Backup,Return,2025-09-25,3,91.98,275.93,RET-62804,Customer Return,101,104,warehouse1,Transaction processed for Backup location,system,2025-09-25
3720,1572,MountainDream Sleeping Bag,Camping,Main,Sale,2025-10-11,-41,223.02,-9143.82,SO-32111,Customer Sale,127,86,warehouse2,Transaction processed for Main location,system,2025-10-11
3721,1523,TrailLite Daypack,Camping,Main,Sale,2025-07-11,-37,52.89,-1956.93,SO-74816,Customer Sale,124,87,system,Transaction processed for Main location,system,2025-07-11
3722,3061,Professional Ski Helmet,Ski,Main,Receipt,2025-12-25,135,119.16,16086.86,PO-8520,Purchase Order Receipt,132,267,warehouse1,Transaction processed for Main location,system,2025-12-25
3723,2111,High-Speed Blender,Kitchen,Backup,Sale,2026-02-28,-49,153.9,-7541.1,SO-53134,Customer Sale,90,41,warehouse2,Transaction processed for Backup location,system,2026-02-28
3724,2012,Espresso Machine,Kitchen,Main,Receipt,2025-09-02,95,274.25,26053.98,PO-7658,Purchase Order Receipt,66,161,system,Transaction processed for Main location,system,2025-09-02
3725,3103,Snowboard Bindings - Pro,Ski,Main,Damage,2025-08-27,-9,233.22,-2098.98,DMG-3725,Shipping Damage,6,-3,system,Transaction processed for Main location,system,2025-08-27
3726,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2026-02-24,-39,55.53,-2165.67,SO-50210,Customer Sale,108,69,warehouse2,Transaction processed for Main location,system,2026-02-24
3727,1521,Adventurer Pro Backpack,Camping,Backup,Adjustment,2025-11-22,-2,114.97,-229.94,ADJ-3727,Physical Count,119,117,warehouse1,Transaction processed for Backup location,system,2025-11-22
3728,3091,Freestyle Snowboard - 155cm,Ski,Regional,Adjustment,2025-12-15,2,436.65,873.3,ADJ-3728,Cycle Count,86,88,warehouse1,Transaction processed for Regional location,system,2025-12-15
3729,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Receipt,2025-11-06,56,568.75,31850.01,PO-4507,Purchase Order Receipt,131,187,warehouse2,Transaction processed for Main location,system,2025-11-06
3730,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2025-11-08,-38,345.6,-13132.8,SO-17138,Customer Sale,324,286,warehouse2,Transaction processed for Main location,system,2025-11-08
3731,1553,Adventure Dining Table,Camping,Backup,Sale,2025-12-18,-34,110.31,-3750.54,SO-86357,Customer Sale,190,156,warehouse2,Transaction processed for Backup location,system,2025-12-18
3732,2081,Food Storage Set,Kitchen,Main,Transfer,2025-08-31,-18,24.64,-443.52,TRF-9673,Warehouse Transfer,21,3,warehouse2,Transaction processed for Main location,system,2025-08-31
3733,2041,Serving Platter,Kitchen,Main,Sale,2026-04-22,-45,49.94,-2247.3,SO-32889,Customer Sale,72,27,system,Transaction processed for Main location,system,2026-04-22
3734,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2025-12-29,-38,98.4,-3739.2,SO-50471,Customer Sale,30,-8,warehouse1,Transaction processed for Backup location,system,2025-12-29
3735,1541,TrekReady Hiking Boots,Camping,Backup,Sale,2026-01-05,-9,108.03,-972.27,SO-71453,Customer Sale,69,60,system,Transaction processed for Backup location,system,2026-01-05
3736,2101,Measuring Cup Set,Kitchen,Main,Sale,2025-09-08,-29,13.62,-394.98,SO-36779,Customer Sale,61,32,system,Transaction processed for Main location,system,2025-09-08
3737,2091,Spatula,Kitchen,Main,Receipt,2025-09-07,189,8.36,1579.78,PO-6254,Purchase Order Receipt,84,273,warehouse2,Transaction processed for Main location,system,2025-09-07
3738,3053,Waterproof Ski Pants,Ski,Main,Receipt,2026-02-22,183,195.89,35848.0,PO-5954,Purchase Order Receipt,56,239,warehouse1,Transaction processed for Main location,system,2026-02-22
3739,2081,Food Storage Set,Kitchen,Main,Transfer,2025-07-16,-22,24.64,-542.08,TRF-9309,Warehouse Transfer,80,58,warehouse2,Transaction processed for Main location,system,2025-07-16
3740,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Transfer,2025-10-21,-33,248.57,-8202.81,TRF-8750,Warehouse Transfer,89,56,system,Transaction processed for Backup location,system,2025-10-21
3741,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2025-12-29,52,389.34,20245.6,PO-7643,Purchase Order Receipt,37,89,system,Transaction processed for Main location,system,2025-12-29
3742,3051,Insulated Ski Jacket - Men's,Ski,Main,Sale,2026-01-23,-17,205.78,-3498.26,SO-54716,Customer Sale,110,93,warehouse2,Transaction processed for Main location,system,2026-01-23
3743,1561,EcoFire Camping Stove,Camping,Main,Sale,2025-11-27,-30,79.9,-2397.0,SO-54685,Customer Sale,4,-26,warehouse2,Transaction processed for Main location,system,2025-11-27
3744,1571,CozyNights Sleeping Bag,Camping,Backup,Receipt,2025-10-04,18,123.69,2226.46,PO-8917,Purchase Order Receipt,116,134,warehouse1,Transaction processed for Backup location,system,2025-10-04
3745,2091,Spatula,Kitchen,Main,Receipt,2025-07-21,123,7.94,976.7,PO-6747,Purchase Order Receipt,13,136,system,Transaction processed for Main location,system,2025-07-21
3746,3033,Women's Performance Ski Boots,Ski,Main,Sale,2025-10-28,-36,376.2,-13543.2,SO-89941,Customer Sale,16,-20,system,Transaction processed for Main location,system,2025-10-28
3747,1571,CozyNights Sleeping Bag,Camping,Backup,Sale,2026-04-23,-14,124.78,-1746.92,SO-25050,Customer Sale,68,54,system,Transaction processed for Backup location,system,2026-04-23
3748,1532,TrailBlaze Hiking Pants,Camping,Main,Adjustment,2025-11-01,-19,64.18,-1219.42,ADJ-3748,System Correction,84,65,warehouse2,Transaction processed for Main location,system,2025-11-01
3749,3071,Ski Boot Bag - Premium,Ski,Main,Transfer,2026-03-28,-17,46.08,-783.36,TRF-3553,Warehouse Transfer,31,14,warehouse2,Transaction processed for Main location,system,2026-03-28
3750,1572,MountainDream Sleeping Bag,Camping,Main,Receipt,2025-12-09,170,217.56,36984.49,PO-8428,Purchase Order Receipt,108,278,warehouse2,Transaction processed for Main location,system,2025-12-09
3751,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2025-10-16,-22,95.15,-2093.3,SO-96453,Customer Sale,129,107,warehouse2,Transaction processed for Main location,system,2025-10-16
3752,3082,Edge Tuning Tool Set,Ski,Main,Receipt,2025-07-16,115,85.4,9820.76,PO-3948,Purchase Order Receipt,69,184,warehouse1,Transaction processed for Main location,system,2025-07-16
3753,2021,Chef Knife,Kitchen,Main,Sale,2025-07-04,-44,64.53,-2839.32,SO-71613,Customer Sale,96,52,warehouse2,Transaction processed for Main location,system,2025-07-04
3754,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Sale,2025-12-03,-42,345.6,-14515.2,SO-25999,Customer Sale,321,279,warehouse2,Transaction processed for Main location,system,2025-12-03
3755,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Sale,2025-07-23,-28,585.91,-16405.48,SO-66535,Customer Sale,27,-1,system,Transaction processed for Main location,system,2025-07-23
3756,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Damage,2025-11-22,-2,345.6,-691.2,DMG-3756,Shipping Damage,154,152,system,Transaction processed for Backup location,system,2025-11-22
3757,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Receipt,2026-01-24,86,603.5,51900.61,PO-4013,Purchase Order Receipt,194,280,warehouse2,Transaction processed for Main location,system,2026-01-24
3758,2031,Coffee Mug,Kitchen,Regional,Sale,2025-10-07,-23,22.75,-523.25,SO-31297,Customer Sale,188,165,warehouse2,Transaction processed for Regional location,system,2025-10-07
3759,2101,Measuring Cup Set,Kitchen,Main,Sale,2026-02-13,-39,13.62,-531.18,SO-62092,Customer Sale,114,75,warehouse1,Transaction processed for Main location,system,2026-02-13
3760,1572,MountainDream Sleeping Bag,Camping,Main,Adjustment,2025-12-25,-17,223.02,-3791.34,ADJ-3760,Cycle Count,173,156,warehouse2,Transaction processed for Main location,system,2025-12-25
3761,2022,Fork Set,Kitchen,Main,Sale,2025-12-17,-5,32.35,-161.75,SO-76607,Customer Sale,92,87,warehouse1,Transaction processed for Main location,system,2025-12-17
3762,1553,Adventure Dining Table,Camping,Backup,Receipt,2026-03-04,91,112.59,10245.33,PO-6628,Purchase Order Receipt,163,254,warehouse2,Transaction processed for Backup location,system,2026-03-04
3763,1543,TrekStar Hiking Sandals,Camping,Regional,Sale,2025-07-06,-19,62.07,-1179.33,SO-89206,Customer Sale,75,56,system,Transaction processed for Regional location,system,2025-07-06
3764,1511,Alpine Explorer Tent,Camping,Main,Receipt,2026-04-13,143,308.11,44059.66,PO-8417,Purchase Order Receipt,17,160,warehouse2,Transaction processed for Main location,system,2026-04-13
3765,2101,Measuring Cup Set,Kitchen,Main,Sale,2025-12-04,-49,13.62,-667.38,SO-84313,Customer Sale,72,23,warehouse2,Transaction processed for Main location,system,2025-12-04
3766,2111,High-Speed Blender,Kitchen,Backup,Transfer,2025-12-23,-35,153.9,-5386.5,TRF-1730,Warehouse Transfer,4,-31,warehouse2,Transaction processed for Backup location,system,2025-12-23
3767,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Receipt,2026-01-24,105,157.36,16522.48,PO-6380,Purchase Order Receipt,67,172,system,Transaction processed for Backup location,system,2026-01-24
3768,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Receipt,2026-01-25,38,1054.05,40053.88,PO-9916,Purchase Order Receipt,5,43,warehouse1,Transaction processed for Main location,system,2026-01-25
3769,3103,Snowboard Bindings - Pro,Ski,Main,Sale,2025-07-06,-25,233.22,-5830.5,SO-12286,Customer Sale,14,-11,system,Transaction processed for Main location,system,2025-07-06
3770,1533,RainGuard Hiking Jacket,Camping,Main,Receipt,2025-09-30,180,137.0,24659.4,PO-1907,Purchase Order Receipt,104,284,warehouse2,Transaction processed for Main location,system,2025-09-30
3771,2071,Baking Pan,Kitchen,Backup,Sale,2026-04-26,-50,23.09,-1154.5,SO-92218,Customer Sale,65,15,warehouse1,Transaction processed for Backup location,system,2026-04-26
3772,1531,Summit Breeze Jacket,Camping,Backup,Sale,2025-10-02,-3,108.88,-326.64,SO-81929,Customer Sale,81,78,warehouse2,Transaction processed for Backup location,system,2025-10-02
3773,2022,Fork Set,Kitchen,Main,Sale,2025-07-19,-14,32.35,-452.9,SO-26147,Customer Sale,97,83,warehouse1,Transaction processed for Main location,system,2025-07-19
3774,1522,SummitClimber Backpack,Camping,Backup,Sale,2026-04-21,-35,161.55,-5654.25,SO-13267,Customer Sale,14,-21,warehouse2,Transaction processed for Backup location,system,2026-04-21
3775,3092,All-Mountain Snowboard - 158cm,Ski,Main,Receipt,2026-01-24,121,517.1,62569.44,PO-4970,Purchase Order Receipt,147,268,warehouse1,Transaction processed for Main location,system,2026-01-24
3776,1561,EcoFire Camping Stove,Camping,Main,Adjustment,2025-07-19,6,79.9,479.4,ADJ-3776,System Correction,129,135,warehouse2,Transaction processed for Main location,system,2025-07-19
3777,3032,Comfort Fit Recreational Boots,Ski,Main,Receipt,2025-12-09,48,306.83,14727.81,PO-7794,Purchase Order Receipt,32,80,warehouse1,Transaction processed for Main location,system,2025-12-09
3778,1511,Alpine Explorer Tent,Camping,Main,Receipt,2026-01-08,116,330.13,38294.72,PO-5807,Purchase Order Receipt,55,171,warehouse1,Transaction processed for Main location,system,2026-01-08
3779,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Damage,2025-08-31,-8,585.91,-4687.28,DMG-3779,Shipping Damage,4,-4,system,Transaction processed for Backup location,system,2025-08-31
3780,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2026-03-20,-21,216.49,-4546.29,SO-96541,Customer Sale,118,97,warehouse2,Transaction processed for Backup location,system,2026-03-20
3781,3061,Professional Ski Helmet,Ski,Main,Sale,2025-07-23,-6,121.49,-728.94,SO-37958,Customer Sale,108,102,warehouse1,Transaction processed for Main location,system,2025-07-23
3782,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2026-02-21,-48,98.4,-4723.2,SO-47739,Customer Sale,76,28,warehouse2,Transaction processed for Main location,system,2026-02-21
3783,2071,Baking Pan,Kitchen,Backup,Sale,2025-07-09,-1,23.09,-23.09,SO-40654,Customer Sale,177,176,warehouse1,Transaction processed for Backup location,system,2025-07-09
3784,1542,TrailWalker Hiking Shoes,Camping,Main,Receipt,2026-01-02,139,100.88,14021.81,PO-6887,Purchase Order Receipt,48,187,warehouse2,Transaction processed for Main location,system,2026-01-02
3785,3071,Ski Boot Bag - Premium,Ski,Main,Receipt,2025-10-23,180,47.02,8463.37,PO-8030,Purchase Order Receipt,122,302,warehouse1,Transaction processed for Main location,system,2025-10-23
3786,3104,Ski Tuning Bench - Portable,Ski,Main,Receipt,2026-03-17,82,143.62,11777.08,PO-8795,Purchase Order Receipt,32,114,warehouse1,Transaction processed for Main location,system,2026-03-17
3787,1563,CompactCook Camping Stove,Camping,Main,Sale,2026-03-28,-14,63.43,-888.02,SO-35955,Customer Sale,4,-10,warehouse2,Transaction processed for Main location,system,2026-03-28
3788,2091,Spatula,Kitchen,Main,Sale,2026-03-06,-18,8.02,-144.36,SO-99708,Customer Sale,40,22,warehouse1,Transaction processed for Main location,system,2026-03-06
3789,3104,Ski Tuning Bench - Portable,Ski,Main,Sale,2026-03-22,-42,138.95,-5835.9,SO-81082,Customer Sale,52,10,system,Transaction processed for Main location,system,2026-03-22
3790,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Sale,2026-03-17,-32,324.01,-10368.32,SO-88525,Customer Sale,34,2,warehouse1,Transaction processed for Backup location,system,2026-03-17
3791,1511,Alpine Explorer Tent,Camping,Main,Return,2025-09-22,4,255.56,1022.24,RET-27389,Customer Return,4,8,system,Transaction processed for Main location,system,2025-09-22
3792,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Main,Sale,2026-04-13,-20,324.01,-6480.2,SO-94243,Customer Sale,16,-4,warehouse1,Transaction processed for Main location,system,2026-04-13
3793,3101,Winter Boots - Insulated,Ski,Regional,Receipt,2025-07-02,154,114.05,17564.36,PO-8473,Purchase Order Receipt,193,347,warehouse2,Transaction processed for Regional location,system,2025-07-02
3794,3102,Winter Hiking Boots - Waterproof,Ski,Backup,Sale,2026-01-27,-11,157.94,-1737.34,SO-23865,Customer Sale,82,71,warehouse1,Transaction processed for Backup location,system,2026-01-27
3795,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Sale,2025-08-24,-2,1010.23,-2020.46,SO-44807,Customer Sale,36,34,system,Transaction processed for Main location,system,2025-08-24
3796,2012,Espresso Machine,Kitchen,Main,Return,2025-08-22,4,228.66,914.62,RET-25691,Customer Return,44,48,warehouse1,Transaction processed for Main location,system,2025-08-22
3797,2112,4-Slice Toaster,Kitchen,Main,Adjustment,2025-12-14,-1,67.04,-67.04,ADJ-3797,Physical Count,258,257,warehouse1,Transaction processed for Main location,system,2025-12-14
3798,2081,Food Storage Set,Kitchen,Main,Sale,2025-11-06,-45,24.64,-1108.8,SO-16326,Customer Sale,89,44,warehouse2,Transaction processed for Main location,system,2025-11-06
3799,3103,Snowboard Bindings - Pro,Ski,Main,Receipt,2026-03-17,192,236.45,45397.5,PO-2947,Purchase Order Receipt,121,313,warehouse2,Transaction processed for Main location,system,2026-03-17
3800,2012,Espresso Machine,Kitchen,Main,Sale,2026-04-25,-39,285.82,-11146.98,SO-78014,Customer Sale,38,-1,warehouse2,Transaction processed for Main location,system,2026-04-25
3801,2022,Fork Set,Kitchen,Main,Return,2025-07-03,3,25.88,77.64,RET-18654,Customer Return,8,11,warehouse2,Transaction processed for Main location,system,2025-07-03
3802,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Receipt,2026-04-08,71,594.4,42202.07,PO-8650,Purchase Order Receipt,113,184,system,Transaction processed for Backup location,system,2026-04-08
3803,3071,Ski Boot Bag - Premium,Ski,Main,Sale,2026-03-11,-39,46.08,-1797.12,SO-15541,Customer Sale,95,56,warehouse1,Transaction processed for Main location,system,2026-03-11
